0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,1,2,1,4,25,0,4,0,2,1,0,4,4,0,4,0,1,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,2,3,2,0,0,0,0,7,0,8,4,0,4,3,0,1,2,2,0,0,0,13,3,0,11,0,0,5,13,1,1,0,0,3,7,0,5,0,0,3,3,4,0,23,0,3,1,0,1,2,0,0,0,0,8,1,4,0,8,1,10,6,9,12,0,0,6,4,2,2,0,7,2,0,0,10,0,0,6,3,0,0,0,0,0,0,0,0,10,0,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,12,20,4,12,1,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,11,3,0,0,0,2,1,0,0,3,0,8,23,0,0,0,0,0,3,0,0,14,0,0,3,1,1,0,1,1,1,0,5,0,0,6,0,15,3,0,0,0,1,0,0,0,0,0,6,0,15,2,6,0,1,0,0,7,1,0,0,0,10,4,2,7,3,0,1,11,0,4,3,1,3,5,4,4,1,1,1,4,7,1,25,0,0,0,0,7,8,1,0,0,0,4,0,0,8,8,1,6,4,3,8,0,0,2,2,0,0,0,1,0,0,0,24,3,0,2,1,0,0,0,0,0,0,0,6,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,18,0,17,0,11,0,0,0,0,0,0,0,0,0,0,1,0,3,8,6,0,1,0,1,0,4,0,0,2,2,1,0,0,0,0,0,0,0
0,0,0,1,1,0,6,10,2,0,0,0,0,0,0,0,4,2,7,24,0,0,0,0,0,2,1,3,14,5,0,5,6,6,2,8,0,0,0,5,1,0,15,0,10,0,0,0,2,1,2,0,0,1,4,4,0,11,0,0,1,0,1,1,5,0,1,0,1,6,4,2,3,1,0,0,9,0,0,1,0,6,3,1,7,0,0,1,2,1,3,23,1,0,0,0,3,6,0,1,0,2,2,0,2,7,7,1,2,2,0,9,6,0,1,1,0,0,0,0,0,0,0,20,1,0,5,0,2,0,0,0,7,0,0,2,8,0,0,0,1,2,0,1,0,0,1,0,3,2,0,0,0,4,16,0,16,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,4,8,2,0,0,0,0,0,0,1,5,9,4,31,0,9,4,8,5,0,0,4,22,1,2,8,0,9,0,2,1,0,2,4,5,1,11,0,4,0,0,0,0,0,0,1,1,2,9,2,1,9,0,0,0,0,0,10,3,0,0,0,0,2,2,0,2,2,4,1,15,0,0,1,2,2,7,2,3,0,0,0,0,0,7,21,0,0,0,0,0,4,0,0,0,0,1,6,10,4,9,2,3,8,0,5,4,0,0,0,0,0,0,0,2,10,0,17,5,2,1,0,0,2,0,11,3,0,0,1,7,0,0,0,1,0,0,0,0,2,7,0,1,0,0,0,0,2,19,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,5,4,5,0,30,0,7,2,3,3,1,0,2,21,12,1,8,3,5,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,1,0,4,1,0,14,5,0,5,0,0,7,1,3,6,1,0,0,0,0,5,6,6,4,3,0,0,14,0,5,4,0,0,5,0,0,0,0,11,1,1,3,19,2,0,0,0,1,6,2,0,0,0,0,4,4,6,7,1,0,6,0,2,2,0,0,0,0,0,3,4,7,15,4,13,3,0,3,3,4,11,0,6,0,0,0,0,5,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,22,1,8,0,0,1,2,3,0,0,0,0,0,0,2,0,0,0,4,0,0,3,1,2,5,1,2,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,7,6,3,3,0,0,0,0,0,4,3,0,0,32,1,7,1,2,2,0,3,7,19,6,4,7,3,4,0,0,0,0,0,7,6,2,12,0,1,0,0,0,4,1,2,3,2,0,11,6,7,12,0,2,5,2,5,2,0,0,4,0,0,5,8,0,3,6,0,0,12,0,1,2,0,0,3,0,0,0,0,7,11,1,0,17,0,0,0,0,0,4,0,0,0,0,0,2,0,4,5,4,5,4,5,0,0,0,0,0,0,3,3,2,3,17,1,9,1,0,4,1,0,10,0,0,0,0,0,2,6,2,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,1,20,0,8,1,0,0,0,0,0,0,0,4,5,3,4,15,5,0,2,0,0,1,0,2,4,1,6,0,1,2,1,0,0,0,0,0,0,0
1,2,0,0,0,0,10,4,0,2,6,0,0,0,0,0,1,0,0,30,4,13,1,2,0,0,0,12,17,0,1,6,5,4,1,1,1,4,0,23,4,1,9,0,1,0,0,0,0,0,0,0,0,0,7,4,5,8,0,8,1,6,6,0,0,0,5,0,0,3,6,0,6,4,0,3,10,1,0,0,0,0,1,0,0,0,0,4,10,9,0,15,0,0,0,0,0,2,1,0,0,0,0,0,3,0,5,1,5,9,4,0,2,1,12,1,0,0,1,0,0,15,3,5,0,0,0,0,0,9,0,1,0,0,2,0,4,0,1,0,5,0,0,0,4,0,3,0,4,0,0,0,0,0,18,0,18,4,0,1,4,0,0,1,1,6,6,8,1,14,2,3,1,1,0,0,0,4,3,0,2,1,1,3,0,0,0,0,0,0,0,0
4,0,0,0,0,0,6,2,0,0,4,0,0,0,0,3,0,8,4,31,0,9,2,0,0,0,0,8,15,0,0,4,0,0,0,0,2,2,0,24,2,0,5,0,3,0,0,0,0,0,0,0,0,0,3,2,0,4,3,3,1,4,0,4,6,1,1,0,0,1,4,0,15,2,1,1,14,12,7,0,1,1,0,3,0,0,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,5,13,8,1,1,0,8,4,2,0,0,0,2,13,4,11,8,2,0,0,0,11,6,1,0,0,0,4,3,1,1,1,0,0,0,0,3,0,2,0,2,0,0,0,0,0,17,1,15,2,0,0,4,4,0,0,0,2,4,2,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0
0,0,0,0,0,0,9,0,0,3,4,1,2,0,0,1,4,9,2,30,2,6,3,1,3,0,0,9,13,3,0,2,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,3,3,0,1,0,0,2,0,0,4,0,0,0,7,5,8,3,11,2,1,0,12,6,5,4,5,0,0,0,0,0,0,4,6,3,0,11,0,0,0,0,11,2,0,0,0,0,0,0,0,6,12,0,1,11,2,0,0,0,19,2,1,1,1,0,0,14,0,16,6,3,0,0,0,7,4,0,0,1,0,10,7,1,0,0,0,3,0,1,0,0,0,1,3,1,0,0,0,4,17,1,25,1,2,8,2,0,0,0,0,0,2,0,4,19,12,1,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,2,3,1,29,0,10,2,2,0,0,0,6,13,2,5,0,1,0,0,0,0,0,0,21,0,2,0,10,3,0,0,0,0,0,0,0,0,0,0,7,0,8,4,2,4,0,0,0,2,0,6,0,3,1,7,1,7,0,0,0,10,0,1,2,1,0,0,0,0,0,0,3,4,1,0,11,0,0,0,0,7,0,0,1,0,0,3,0,0,2,10,0,6,9,1,0,0,0,15,0,0,0,2,4,2,14,0,12,5,6,7,1,0,3,2,0,2,0,0,15,6,0,2,0,0,0,0,0,4,4,1,0,1,0,0,0,0,10,15,0,23,0,9,8,0,0,0,0,0,0,0,0,15,17,6,11,0,0,0,1,4,0,0,0,5,4,1,1,2,2,0,0,0,2,0,2
2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,27,0,10,0,0,0,0,0,3,12,0,6,2,2,3,5,0,0,2,0,26,5,1,11,8,0,3,0,0,0,0,0,0,0,0,1,5,0,4,4,6,0,0,0,2,1,1,2,0,0,0,5,0,3,0,0,1,18,4,5,1,10,3,0,1,0,0,0,1,4,4,0,9,3,0,0,0,3,0,0,0,0,0,3,0,0,17,8,0,5,9,1,0,0,0,11,0,0,5,4,0,9,12,0,18,3,0,6,0,0,0,0,0,0,5,0,11,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,13,0,19,0,3,5,0,0,0,0,0,8,0,0,14,17,10,8,1,3,0,0,0,2,5,6,1,2,0,10,1,1,0,0,0,0,0,0
2,2,0,0,0,0,4,8,2,1,0,0,0,0,0,3,3,0,0,25,0,11,6,2,0,0,0,2,10,3,2,0,0,0,3,0,4,0,1,23,6,4,7,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,7,3,0,0,0,1,2,6,0,3,0,3,0,0,0,16,0,1,0,4,1,0,1,5,8,0,0,2,5,0,7,0,0,0,0,12,0,0,0,0,0,12,0,1,25,7,1,2,9,0,0,0,0,17,0,0,1,3,3,5,10,0,18,4,0,2,0,0,0,0,0,0,3,0,14,10,1,0,0,0,4,0,0,0,2,5,0,0,0,0,0,0,5,11,0,15,3,0,1,0,0,0,0,0,4,0,2,10,15,4,4,2,0,0,0,0,0,3,0,5,4,0,6,1,1,0,0,0,0,0,0
0,0,0,0,0,0,3,6,3,0,0,0,0,0,2,0,1,0,0,23,0,7,4,0,0,0,0,1,9,0,5,0,1,1,11,0,0,0,0,19,17,0,3,4,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,1,5,2,2,0,0,0,0,0,2,1,8,3,3,2,3,14,0,0,0,0,0,0,0,2,7,1,0,0,1,7,5,1,0,0,0,8,0,0,0,0,0,8,0,0,21,5,0,0,7,0,2,0,0,13,0,2,0,1,0,1,8,0,18,5,4,0,3,0,0,0,0,0,1,0,19,9,0,0,0,1,0,3,1,0,2,0,0,0,4,0,0,0,1,9,0,13,1,1,13,0,0,0,0,0,10,2,0,6,13,0,0,0,0,0,0,0,0,1,0,10,4,1,6,1,1,2,1,0,0,0,0
0,0,0,0,0,1,3,6,0,1,5,0,0,0,0,0,0,0,0,21,0,3,2,0,1,0,0,2,7,0,4,0,0,0,9,0,0,0,0,22,16,8,9,3,0,0,3,1,4,1,0,0,0,0,7,2,0,7,5,3,5,3,2,3,0,0,0,0,0,0,0,2,0,1,0,0,12,0,2,0,7,0,0,0,0,5,0,6,2,0,3,3,0,0,0,0,4,7,4,0,0,0,4,0,0,17,3,0,0,5,0,0,0,1,9,0,0,4,1,1,3,9,1,17,6,6,4,1,1,1,1,0,5,1,0,21,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,9,0,0,0,0,0,8,4,1,3,12,5,0,0,0,0,0,0,3,2,6,6,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,4,5,0,3,0,2,0,0,0,0,6,0,19,0,4,0,0,1,1,2,2,5,0,3,1,0,1,7,1,0,0,0,20,14,3,5,1,0,0,1,0,0,0,0,0,0,0,3,8,0,3,3,0,1,1,0,0,0,0,8,0,2,4,6,3,0,0,0,5,13,0,16,1,5,1,3,1,4,3,1,10,1,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0,5,13,1,0,0,3,0,7,4,0,6,1,1,0,0,0,0,7,0,13,6,4,6,2,0,9,1,3,5,3,1,17,5,0,0,0,0,0,0,0,6,11,2,0,0,0,0,0,0,6,5,0,5,0,0,5,0,0,0,0,0,4,2,0,0,12,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,8,5,3,0,1,0,0,0,3,0,3,9,4,19,5,2,0,0,4,0,1,0,3,0,0,0,0,0,5,0,0,0,0,18,15,6,9,3,0,1,2,0,0,0,0,0,0,0,2,7,1,2,3,1,1,11,0,0,0,0,4,0,0,5,5,13,0,1,0,8,11,4,32,4,0,6,1,1,0,1,0,11,2,5,0,0,0,4,0,1,5,3,4,0,0,0,0,0,0,11,0,1,1,2,0,3,2,0,8,0,1,7,0,0,4,12,0,9,4,0,2,0,0,5,0,0,5,1,0,20,11,1,2,0,2,0,0,0,3,11,3,0,0,0,0,2,0,2,3,0,5,1,0,9,0,1,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
0,0,0,0,0,1,7,3,0,6,4,1,0,0,0,3,7,4,1,18,6,0,0,0,0,0,0,12,8,1,16,1,7,2,4,1,0,0,0,15,13,9,9,18,1,0,0,0,2,0,3,0,0,1,0,5,0,2,3,3,1,11,3,0,0,0,0,0,1,2,4,7,1,3,0,4,9,0,34,5,0,2,0,0,2,1,1,18,0,5,0,0,0,0,2,1,3,5,1,0,0,0,9,1,0,7,0,0,6,2,4,8,1,4,11,0,0,5,0,1,0,10,0,10,12,1,0,0,0,8,0,0,9,0,1,16,9,0,0,0,1,0,0,0,1,11,3,0,0,0,0,0,0,0,1,0,12,0,5,5,0,0,0,0,0,1,0,0,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,13,3,1,3,4,0,0,0,0,2,10,2,0,16,0,0,2,0,2,0,0,8,7,0,13,4,2,0,2,0,0,0,0,13,11,3,6,16,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,9,0,0,0,0,13,0,0,1,3,1,0,1,0,3,7,4,31,3,2,0,0,0,1,1,2,17,1,1,0,0,0,0,1,0,0,3,0,0,0,0,8,0,0,7,0,0,4,4,1,4,0,0,7,0,0,1,0,0,7,11,0,7,11,4,2,1,0,17,1,0,5,0,0,18,7,2,0,0,0,1,2,1,5,11,3,2,0,0,2,2,0,4,0,9,12,0,4,1,2,1,0,0,0,0,0,0,2,7,0,5,2,0,0,0,0,3,1,0,2,0,0,0,2,4,0,0,0,3,1,0
2,1,0,0,0,1,9,1,0,0,2,0,0,0,0,0,8,0,0,14,0,6,9,0,0,0,0,4,5,0,9,2,4,0,0,0,0,0,0,10,12,2,6,14,0,0,0,0,9,3,0,0,0,0,3,2,0,0,0,0,1,9,0,7,3,2,12,0,1,0,1,0,0,0,0,0,5,0,32,10,3,9,0,0,1,0,0,13,0,0,0,0,0,0,0,0,1,1,3,0,0,0,7,1,3,6,0,1,0,2,0,5,2,6,3,0,0,0,0,0,3,9,0,3,9,0,0,0,0,15,9,1,2,5,4,25,5,2,2,4,2,0,0,0,1,9,0,1,0,4,0,0,0,0,0,3,8,0,0,3,3,0,0,0,0,0,0,0,7,6,0,5,2,6,0,0,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,2,11,4,0,12,0,4,8,2,0,0,0,0,3,0,14,0,1,1,1,0,0,0,0,23,10,0,2,12,0,0,0,0,5,1,0,4,0,1,5,1,0,4,1,2,1,7,0,6,1,0,12,2,3,2,0,1,0,0,0,6,11,2,28,8,0,5,0,3,0,0,0,13,0,1,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,2,0,0,0,0,0,16,4,0,1,1,1,7,6,1,0,7,0,3,11,0,0,1,0,11,7,0,0,3,0,21,3,0,8,5,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,1,1,0,1,1,2,4,5,1,2,0,7,4,0,1,0,0,4,2,0,4,1,2,0,0,2,2,0,0,0
0,0,0,0,0,0,9,0,7,3,2,1,3,0,2,0,9,0,6,10,2,1,10,1,0,0,0,0,1,0,20,3,0,0,0,0,5,0,0,21,10,6,0,10,0,0,0,0,1,0,1,0,0,0,4,0,0,4,0,3,0,7,2,5,9,0,18,0,0,0,0,0,0,0,0,4,11,0,24,6,0,1,2,0,0,0,0,9,0,13,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,4,1,1,0,0,0,14,3,1,8,0,0,12,4,0,1,5,2,1,9,1,2,0,0,7,5,0,0,2,1,17,5,1,4,3,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,0,0,0,0,2,1,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,2,0
1,1,3,0,0,0,5,0,1,4,5,0,0,0,0,7,8,3,5,8,0,0,8,0,0,0,0,14,0,3,16,1,0,3,5,2,1,1,0,17,8,0,0,8,2,0,0,2,4,1,1,1,0,0,0,0,0,2,0,0,8,12,0,1,7,0,15,9,2,1,3,2,0,0,0,0,10,1,23,7,0,0,0,0,0,0,0,8,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,8,1,14,2,1,4,0,0,8,2,0,2,3,3,0,7,0,0,0,0,4,5,0,0,0,0,23,6,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,4,1,10,11,4,0,2,0,1,0,0,0,1,2,3,0,0,0,2,1,0,0,0,0
0,0,0,0,0,0,3,1,3,0,3,0,0,0,0,4,8,7,1,6,0,5,6,1,0,0,0,12,0,2,12,0,0,4,4,1,0,0,3,22,8,0,6,8,7,0,0,0,7,2,1,0,0,0,1,0,1,0,0,0,5,11,0,2,8,0,14,8,0,4,1,0,0,0,0,7,9,3,23,12,0,0,0,0,0,0,0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,4,6,9,1,12,3,0,3,0,0,4,0,0,0,1,0,2,5,0,0,0,0,0,3,0,0,0,0,21,4,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,4,0,8,4,7,0,0,0,4,1,0,4,2,0,11,0,7,7,2,0,0,0,0,0,0,0,3,0,0,3,0,3,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,9,3,1,4,6,3,0,0,8,0,0,8,0,0,15,2,0,0,0,0,18,6,0,5,7,5,0,0,0,3,0,0,0,0,0,4,8,0,3,0,0,11,14,2,0,6,0,12,8,2,1,0,1,0,0,0,4,7,0,20,10,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,4,1,7,7,2,8,1,0,0,4,2,2,0,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,18,6,1,12,0,0,0,0,0,0,1,0,3,0,2,0,0,2,0,2,0,4,2,1,0,0,0,0,0,0,9,0,0,8,2,2,4,1,20,0,0,0,0,1,4,1,0,1,3,4,1,0,0,1,4,1,0
0,1,1,0,0,0,4,7,1,0,3,1,0,0,0,2,4,1,1,7,0,4,2,5,1,1,0,4,1,1,4,0,0,11,0,0,0,0,0,25,4,2,8,5,5,1,0,1,1,1,1,1,0,2,2,7,1,1,3,0,14,13,1,0,4,0,8,6,0,0,0,0,9,0,0,5,16,5,16,8,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,11,5,5,3,5,0,4,1,0,0,2,0,2,0,1,9,0,0,5,1,0,4,3,8,0,0,2,0,0,0,14,4,0,8,0,0,4,0,0,0,0,0,2,0,0,0,0,1,2,5,3,2,0,2,0,0,0,0,0,0,5,0,0,8,1,1,3,0,15,0,0,0,0,0,0,0,0,0,7,3,1,3,0,0,2,2,0
0,0,0,3,0,0,5,11,2,2,2,0,0,0,2,0,3,0,0,5,0,0,2,1,0,0,0,1,2,1,3,6,1,7,0,0,0,3,0,26,9,2,4,3,0,0,0,0,2,4,1,0,0,0,0,5,0,3,4,0,10,11,0,0,3,3,4,4,0,0,0,4,5,2,1,6,20,3,12,6,0,1,0,1,0,1,0,7,0,0,3,2,0,0,0,0,3,0,1,0,0,0,0,0,0,8,11,1,0,3,0,4,3,1,0,0,0,9,7,0,7,0,0,1,0,0,10,3,6,0,0,0,0,0,0,11,4,12,4,0,0,0,1,2,3,1,3,0,0,0,1,2,0,6,5,1,1,0,5,0,0,0,2,3,0,1,0,0,4,0,0,1,0,9,3,0,0,0,0,0,4,0,1,4,2,3,0,0,0,0,0,0
